Fid,SourcedFrom,FileTimeUtc,SourceIp,SourcePort,SourceIpAsnNr,TargetIp,TargetPort,Payload,SourceIpCountryCode,SourceIpRegion,SourceIpCity,SourceIpLatitude,SourceIpLongitude,SourceIpMetroCode,SourceIpAreaCode,HttpRequest,Label
183.232.118.20-10.42.0.211-80-41013-6,SinkHoleMessage,1.31E+17,175.145.227.88,51801,AS4788,204.95.99.109,333,Unknown,MY,16,Kota Kinabalu,5.9749,116.0724,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
172.217.6.196-10.42.0.211-443-34291-6,SinkHoleMessage,1.31E+17,219.92.249.167,56161,AS4788,204.95.99.31,1920,Unknown,MY,1,Johor Bahru,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.151-104.244.43.131-57206-443-6,SinkHoleMessage,1.31E+17,203.106.151.20,4776,AS4788,204.95.99.26,99,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.10.36-10.42.0.151-443-49850-6,SinkHoleMessage,1.31E+17,60.49.174.54,57435,AS4788,204.95.99.130,5552,Unknown,MY,9,Nibong Tebal,5.1659,100.4779,0,0,161,WORMS
140.205.230.8-10.42.0.211-80-40929-6,SinkHoleMessage,1.31E+17,115.132.127.64,49855,AS4788,204.95.99.109,99,Unknown,MY,4,Jasin,2.3096,102.4281,0,0,lv|'|'|2YfZh9mH2YfZh9mH2YfZh9mH2YfZh9mH2YfZh18yQzRFQzYwMA==|'|'|USER-PC|'|'|user|'|'|2014-03-18|'|'||'|'|Win 7 Ultimate SP1 x86|'|'|Yes|'|'|0.6.4|'|'|..|'|'|RG93bmxvYWRz|'|'|[endof],WORMS
172.217.12.205-10.42.0.151-443-44810-6,SinkHoleMessage,1.31E+17,203.106.151.114,17940,AS4788,204.95.99.109,7777,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /ready HTTP/1.1,WORMS
10.42.0.211-104.196.121.139-44936-443-6,SinkHoleMessage,1.31E+17,203.106.158.48,14147,AS4788,204.95.99.109,88,Unknown,MY,4,Melaka,2.196,102.2405,0,0,lv0njxq80w0rm 4_0C5716820njxq80HONEY_LAPPY0njxq80jihan0njxq800njxq80WIN_7 X86 SP10njxq800.4d0njxq80Y0njxq80--,RECONNAISSANCE
10.42.0.151-91.190.218.65-43217-12350-6,SinkHoleMessage,1.31E+17,210.186.249.4,55338,AS4788,204.95.99.109,333,Unknown,MY,12,Puchong,3.0167,101.6167,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.12.132-10.42.0.211-443-56866-6,SinkHoleMessage,1.31E+17,118.101.201.189,57344,AS4788,204.95.99.109,300,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,GET /1234567890.functions HTTP/1.0,WORMS
10.42.0.151-52.84.40.186-50983-443-6,SinkHoleMessage,1.31E+17,103.1.69.206,51572,AS45960,204.95.99.109,1177,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,sDJ6hMcMUQCjlHj4hHzUmv7CGnGzGusKCbbFA0He1y2KWqYZnol5vNvg9pf96pX6,WORMS
10.42.0.211-66.198.24.240-34384-443-6,SinkHoleMessage,1.31E+17,175.142.47.238,10045,AS4788,204.95.99.31,288,Unknown,MY,1,Skudai,1.5333,103.6667,0,0,POST /is-ready HTTP/1.1,WORMS
162.208.20.178-10.42.0.151-443-34464-6,SinkHoleMessage,1.31E+17,210.186.54.248,3792,AS4788,204.95.99.86,83,Unknown,MY,3,Kota Bharu,6.1333,102.2386,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.10.106-10.42.0.151-443-41686-6,SinkHoleMessage,1.31E+17,60.48.175.175,50863,AS4788,204.95.99.109,82,Unknown,MY,12,Klang,3.0333,101.45,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-10.42.0.1-24345-53-17,SinkHoleMessage,1.31E+17,202.188.21.237,56678,AS4788,204.95.99.109,88,Unknown,MY,1,Johor Bahru,1.4655,103.7578,0,0,lv0njxq80w0rm 4_EC3150BF0njxq80USER-PC0njxq80user0njxq800njxq80WIN_7 X86 SP00njxq800.4d0njxq80Y0njxq80--,RECONNAISSANCE
180.76.168.195-10.42.0.211-80-45778-6,SinkHoleMessage,1.31E+17,1.9.46.162,17974,AS4788,204.95.99.109,1604,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,lv|'|'|eE14X0Y4MjI2NkU1|'|'|EIGHT|'|'|user|'|'|2014-04-01|'|'||'|'|Win 8 ProSP0 x64|'|'|Yes|'|'|0.6.4|'|'|..|'|'|TG92ZSBhbmQgSGlwIEhvcCBIb2xseXdvb2QgLSBFcGlzb2RlIDUgLSBGdWxsIEVwaXNvZGUgLSBZb3VUdWJlIC0gR29vZ2xlIENocm9tZQ==|'|'|[endof],WORMS
10.42.0.42-23.15.4.11-39609-80-6,SinkHoleMessage,1.31E+17,14.192.208.101,2351,AS9534,204.95.99.109,88,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
151.101.117.140-10.42.0.211-443-45563-6,SinkHoleMessage,1.31E+17,175.140.13.157,49939,AS4788,204.95.99.109,88,Unknown,MY,12,Shah Alam,3.0833,101.5333,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-10.42.0.1-32398-53-17,SinkHoleMessage,1.31E+17,175.139.91.107,62536,AS4788,204.95.99.109,3005,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,!0/j|n\,WORMS
172.217.10.74-10.42.0.151-443-54545-6,SinkHoleMessage,1.31E+17,203.106.149.128,3478,AS4788,204.95.99.86,1604,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-66.198.178.50-45338-443-6,SinkHoleMessage,1.31E+17,183.171.166.163,46588,AS10030,204.95.99.109,7777,Unknown,MY,12,Ampang,3.15,101.7667,0,0,POST /ready HTTP/1.1,WORMS
10.42.0.42-64.71.142.95-45351-443-6,SinkHoleMessage,1.31E+17,219.92.68.215,65449,AS4788,204.95.99.31,288,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
198.11.189.2-10.42.0.211-443-34400-6,SinkHoleMessage,1.31E+17,175.145.63.24,14948,AS4788,204.95.99.31,288,Unknown,MY,3,Kubang Kerian,6.0912,102.2794,0,0,POST /is-ready HTTP/1.1,WORMS
157.240.2.20-10.42.0.211-443-41432-6,SinkHoleMessage,1.31E+17,118.101.230.129,24588,AS4788,204.95.99.26,8080,Unknown,MY,,,2.5,112.5,0,0,lv|'|'|SGFjS2VkXzQyNTkzQzZC|'|'|KIASPENA-PC|'|'|KIASPENA|'|'|2013-10-13|'|'|MYS|'|'|Win 7 Ultimate N SP1 x86|'|'|Yes|'|'|0.5.0E|'|'|..|'|'||'|'|[endof],RECONNAISSANCE
172.217.9.227-10.42.0.42-443-59518-6,SinkHoleMessage,1.31E+17,113.210.138.33,15944,AS9534,204.95.99.109,1998,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
216.58.217.99-10.42.0.211-443-34123-6,SinkHoleMessage,1.31E+17,1.9.102.84,7830,AS4788,204.95.99.109,3031,Unknown,MY,4,Melaka,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.12.206-10.42.0.211-443-35297-6,SinkHoleMessage,1.31E+17,183.171.166.164,57537,AS10030,204.95.99.109,88,Unknown,MY,12,Ampang,3.15,101.7667,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.10.1-10.42.0.42-443-49550-6,SinkHoleMessage,1.31E+17,119.110.110.100,42313,AS17971,204.95.99.109,86,Unknown,MY,,,2.5,112.5,0,0,lv||Victim_A8B6C62C||TALHA-PC/Talha||MY||WIN_7 X86||4||No-AntiVirus||,WORMS
10.42.0.211-66.198.178.124-51174-443-6,SinkHoleMessage,1.31E+17,183.171.165.217,51528,AS10030,204.95.99.31,288,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.42-104.97.95.172-38711-80-6,SinkHoleMessage,1.31E+17,14.192.213.207,1804,AS9534,204.95.99.109,8899,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,lv0njxq80Welcome_0ADC07800njxq80ZAMRI-PC0njxq80Zamri0njxq800njxq80WIN_7 X86 SP00njxq800.4d0njxq80Y0njxq80--,WORMS
10.42.0.1-10.42.0.42-53-9235-17,SinkHoleMessage,1.31E+17,183.171.240.114,50875,AS10030,204.95.99.109,333,Unknown,MY,16,Lahad Datu,5.0268,118.327,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-10.42.0.1-20689-53-17,SinkHoleMessage,1.31E+17,203.106.152.42,2610,AS4788,204.95.99.109,333,Unknown,MY,7,Ipoh,4.5841,101.0829,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.151-111.202.114.77-52892-80-6,SinkHoleMessage,1.31E+17,1.9.47.34,51494,AS4788,204.95.99.109,88,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-64.71.142.124-33040-80-6,SinkHoleMessage,1.31E+17,149.129.19.225,53765,AS9930,204.95.99.26,99,Unknown,MY,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,WORMS
202.77.129.150-10.42.0.211-80-35269-6,SinkHoleMessage,1.31E+17,115.135.242.250,54950,AS4788,204.95.99.31,288,Unknown,MY,3,Kota Bharu,6.1333,102.2386,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-52.202.236.229-39934-80-6,SinkHoleMessage,1.31E+17,203.106.152.111,3596,AS4788,204.95.99.109,1998,Unknown,MY,7,Ipoh,4.5841,101.0829,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
172.217.10.228-10.42.0.151-443-44359-6,SinkHoleMessage,1.31E+17,103.251.200.74,34047,AS24068,204.95.99.142,86,Unknown,MY,12,Puchong,3.0167,101.6167,0,0,POST /is-ready HTTP/1.1,WORMS
220.243.219.55-10.42.0.211-80-54501-6,SinkHoleMessage,1.31E+17,115.134.3.56,12687,AS4788,204.95.99.86,83,Unknown,MY,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
169.55.67.243-10.42.0.42-443-35737-6,SinkHoleMessage,1.31E+17,1.9.96.95,1998,AS4788,204.95.99.31,288,Unknown,MY,3,Kota Bharu,6.1333,102.2386,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-104.254.66.16-49779-80-6,SinkHoleMessage,1.31E+17,203.106.148.208,6171,AS4788,204.95.99.86,2164,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.151-52.84.137.241-47415-443-6,SinkHoleMessage,1.31E+17,175.139.157.233,52863,AS4788,204.95.99.109,88,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-123.125.29.220-47323-80-6,SinkHoleMessage,1.31E+17,120.139.141.106,53386,AS38322,204.95.99.109,82,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-10.42.0.1-43251-5351-17,SinkHoleMessage,1.31E+17,175.139.36.226,51351,AS4788,204.95.99.109,102,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
202.77.129.161-10.42.0.42-80-40937-6,SinkHoleMessage,1.31E+17,115.133.24.181,26160,AS4788,204.95.99.31,105,Unknown,MY,4,Melaka,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
205.185.216.42-10.42.0.211-80-52105-6,SinkHoleMessage,1.31E+17,60.53.117.111,50488,AS4788,204.95.99.40,5552,Unknown,MY,9,Penang,5.4112,100.3354,0,0,246,RECONNAISSANCE
209.85.232.138-10.42.0.151-443-57729-6,SinkHoleMessage,1.31E+17,210.186.55.220,12403,AS4788,204.95.99.109,88,Unknown,MY,13,Kuala Terengganu,5.3302,103.1408,0,0,lv0njxq80w0rm 4_A4A87FCC0njxq80IKHWAN-PC0njxq80ikhwan0njxq800njxq80WIN_7 X64 SP10njxq800.4d0njxq80N0njxq80--,RECONNAISSANCE
10.42.0.211-87.240.165.80-60677-80-6,SinkHoleMessage,1.31E+17,113.210.135.119,47388,AS9534,204.95.99.31,288,Unknown,MY,12,Shah Alam,3.0833,101.5333,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-121.12.98.63-47427-80-6,SinkHoleMessage,1.31E+17,175.136.230.114,18280,AS4788,204.95.99.109,3360,Unknown,MY,9,Bayan Lepas,5.2999,100.2605,0,0,A,WORMS
192.229.173.173-10.42.0.211-443-45487-6,SinkHoleMessage,1.31E+17,60.48.108.80,49172,AS4788,204.95.99.109,7777,Unknown,MY,12,Rawang,3.3213,101.5767,0,0,POST /ready HTTP/1.1,RECONNAISSANCE
182.22.25.252-10.42.0.211-443-57336-6,SinkHoleMessage,1.31E+17,175.140.89.53,37890,AS4788,204.95.99.31,333,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
182.254.5.234-10.42.0.211-80-52638-6,SinkHoleMessage,1.31E+17,175.140.131.198,13544,AS4788,204.95.99.86,991,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.42-64.71.142.110-48406-443-6,SinkHoleMessage,1.31E+17,183.171.168.242,47236,AS10030,204.95.99.118,3360,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,A,WORMS
216.58.219.227-10.42.0.151-443-52165-6,SinkHoleMessage,1.31E+17,124.13.21.115,60457,AS4788,204.95.99.26,1177,Unknown,MY,9,Penang,5.4112,100.3354,0,0,"lv|'|'|T05MWSBBTUFOSV84QUNEQkVDRQ==|'|'|USER-HP|'|'|User|'|'|2013-02-14|'|'|MYS|'|'|Win 7 Home Premium SP1 x86|'|'|Yes|'|'|0.5.0E|'|'|..|'|'|R2FtYmlubyBQb2tlciBkaSBGYWNlYm9vayAtIEdvb2dsZSBDaHJvbWU=|'|'|2b3328e57676df442688f81f9824276a,5702673368512820f82155c9e1d5e18a,[endof]",WORMS
10.42.0.151-121.12.98.63-45012-80-6,SinkHoleMessage,1.31E+17,203.106.159.229,1581,AS4788,204.95.99.109,7777,Unknown,MY,4,Melaka,2.196,102.2405,0,0,POST /ready HTTP/1.1,WORMS
216.58.219.234-10.42.0.151-443-40559-6,SinkHoleMessage,1.31E+17,210.186.55.122,7429,AS4788,204.95.99.109,95,Unknown,MY,3,Kota Bharu,6.1333,102.2386,0,0,lv||UsbV_DE70D1D9||HP/Hp 14||MY||WIN_8 X64||5||Windows Defender||,WORMS
172.217.11.35-10.42.0.211-443-47119-6,SinkHoleMessage,1.31E+17,175.138.130.159,55297,AS4788,204.95.99.109,7777,Unknown,MY,1,Johor Bahru,1.4655,103.7578,0,0,POST /ready HTTP/1.1,RECONNAISSANCE
10.42.0.1-10.42.0.42-53-40203-17,SinkHoleMessage,1.31E+17,110.159.27.81,49317,AS4788,204.95.99.26,99,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.151-10.42.0.1-20719-53-17,SinkHoleMessage,1.31E+17,175.144.62.95,62656,AS4788,204.95.99.31,288,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.151-23.194.108.102-50471-443-6,SinkHoleMessage,1.31E+17,118.101.201.242,19633,AS4788,204.95.99.31,1921,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
203.205.147.229-10.42.0.151-80-34572-6,SinkHoleMessage,1.31E+17,124.13.27.120,65105,AS4788,204.95.99.109,1888,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.1-10.42.0.42-53-61624-17,SinkHoleMessage,1.31E+17,60.53.217.162,62737,AS4788,204.95.99.109,7777,Unknown,MY,7,Ipoh,4.5841,101.0829,0,0,POST /ready HTTP/1.1,RECONNAISSANCE
10.42.0.42-123.125.29.220-48865-80-6,SinkHoleMessage,1.31E+17,115.134.95.69,4183,AS4788,204.95.99.109,7777,Unknown,MY,1,Johor Bahru,1.4655,103.7578,0,0,POST /ready HTTP/1.1,WORMS
172.217.10.1-10.42.0.42-443-48638-6,SinkHoleMessage,1.31E+17,218.111.9.87,10251,AS4788,204.95.99.109,1890,Unknown,MY,4,Melaka,2.196,102.2405,0,0,217,WORMS
10.42.0.211-10.42.0.1-8171-53-17,SinkHoleMessage,1.31E+17,210.186.246.218,53473,AS4788,204.95.99.86,83,Unknown,MY,12,Batu Caves,3.2333,101.6667,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-64.71.142.120-37194-443-6,SinkHoleMessage,1.31E+17,1.9.97.171,6094,AS4788,204.95.99.109,1890,Unknown,MY,3,Kota Bharu,6.1333,102.2386,0,0,313,RECONNAISSANCE
172.217.3.110-10.42.0.151-443-47610-6,SinkHoleMessage,1.31E+17,175.143.68.58,54674,AS4788,204.95.99.109,88,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-36.51.254.232-40879-443-6,SinkHoleMessage,1.31E+17,113.210.161.191,58105,AS9534,204.95.99.26,5555,Unknown,MY,12,Bandar,2.8667,101.4333,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-10.42.0.1-64102-53-17,SinkHoleMessage,1.31E+17,219.92.201.182,5144,AS4788,204.95.99.31,288,Unknown,MY,12,Puchong,3.0167,101.6167,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.1-10.42.0.42-53-16475-17,SinkHoleMessage,1.31E+17,115.134.213.59,58500,AS4788,204.95.99.109,88,Unknown,MY,17,Putrajaya,2.9431,101.6994,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.10.234-10.42.0.42-443-52674-6,SinkHoleMessage,1.31E+17,1.9.96.110,3755,AS4788,204.95.99.31,288,Unknown,MY,3,Kota Bharu,6.1333,102.2386,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-123.125.29.220-53616-80-6,SinkHoleMessage,1.31E+17,124.13.188.108,43201,AS4788,204.95.99.109,258,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,WORMS
203.205.128.137-10.42.0.151-80-44455-6,SinkHoleMessage,1.31E+17,120.140.159.156,55784,AS38322,204.95.99.109,88,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
202.102.68.101-10.42.0.211-80-45757-6,SinkHoleMessage,1.31E+17,60.50.65.72,27476,AS4788,204.95.99.86,1644,Unknown,MY,6,Jerantut,3.936,102.3626,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
172.217.10.10-10.42.0.42-443-53828-6,SinkHoleMessage,1.31E+17,1.9.96.87,8301,AS4788,204.95.99.109,95,Unknown,MY,3,Kota Bharu,6.1333,102.2386,0,0,lv||UsbV_A29ACF9B||WINDOWS7-PC/windows 7||MY||WIN_7 X64||5||Avira Desktop||Connectify,RECONNAISSANCE
172.217.7.132-10.42.0.151-443-60286-6,SinkHoleMessage,1.31E+17,14.192.211.181,5808,AS9534,204.95.99.26,81,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.1-10.42.0.42-53-61945-17,SinkHoleMessage,1.31E+17,118.100.232.108,24632,AS4788,204.95.99.109,88,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.151-121.12.98.64-33801-80-6,SinkHoleMessage,1.31E+17,115.134.148.131,54237,AS4788,204.95.99.31,288,Unknown,MY,1,Pontian,1.4866,103.3896,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.151-119.146.74.49-36366-443-6,SinkHoleMessage,1.31E+17,60.50.70.110,22328,AS4788,204.95.99.86,3333,Unknown,MY,6,Mentakab,3.4854,102.3484,0,0,GET /1111.functions HTTP/1.1,RECONNAISSANCE
216.58.219.206-10.42.0.42-443-53897-6,SinkHoleMessage,1.31E+17,183.171.171.130,20360,AS10030,204.95.99.31,1920,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-52.84.40.223-44831-80-6,SinkHoleMessage,1.31E+17,60.53.222.66,61158,AS4788,204.95.99.26,99,Unknown,MY,12,Cheras,3.05,101.7667,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-10.42.0.1-10136-53-17,SinkHoleMessage,1.31E+17,14.1.198.129,50221,AS45960,204.95.99.26,1177,Unknown,MY,6,Kuantan,3.8077,103.326,0,0,lv|'|'|c2ltb185MkUyOUVBQw==|'|'|7-PC|'|'|7|'|'|2014-09-09|'|'||'|'|Win 7 Ultimate SP0 x64|'|'|No|'|'|0.6.4|'|'|..|'|'|T2RpbjMgdjEuODUg|'|'|[endof],RECONNAISSANCE
10.42.0.211-118.123.114.134-46638-80-6,SinkHoleMessage,1.31E+17,175.136.240.182,59434,AS4788,204.95.99.109,1888,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
151.101.117.140-10.42.0.211-443-55835-6,SinkHoleMessage,1.31E+17,175.145.185.229,62034,AS4788,204.95.99.109,88,Unknown,MY,9,Penang,5.4112,100.3354,0,0,lv0njxq80w0rm 4_94BDB4600njxq80USER-PC0njxq80USER0njxq800njxq80WIN_VISTA X86 SP10njxq800.4d0njxq80Y0njxq80--,RECONNAISSANCE
10.42.0.211-104.93.181.98-53472-443-6,SinkHoleMessage,1.31E+17,103.1.71.218,50769,AS45960,204.95.99.31,288,Unknown,MY,1,Johor Bahru,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.151-103.235.46.39-50644-80-6,SinkHoleMessage,1.31E+17,115.133.102.48,57088,AS4788,204.95.99.86,2164,Unknown,MY,13,Kuala Terengganu,5.3302,103.1408,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.151-10.42.0.1-46976-53-17,SinkHoleMessage,1.31E+17,60.48.167.7,64690,AS4788,204.95.99.86,84,Unknown,MY,12,Shah Alam,3.0833,101.5333,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
208.80.154.224-10.42.0.151-80-44166-6,SinkHoleMessage,1.31E+17,113.23.139.50,56239,AS38182,204.95.99.109,88,Unknown,MY,7,Ipoh,4.5841,101.0829,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
216.58.219.206-10.42.0.42-443-57356-6,SinkHoleMessage,1.31E+17,175.138.165.251,3301,AS4788,204.95.99.109,88,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-66.231.239.95-46099-443-6,SinkHoleMessage,1.31E+17,115.164.179.89,11858,AS4818,204.95.99.109,333,Unknown,MY,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.151-10.42.0.1-49771-53-17,SinkHoleMessage,1.31E+17,118.101.202.74,64257,AS4788,204.95.99.31,1920,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.3.99-10.42.0.42-443-51500-6,SinkHoleMessage,1.31E+17,124.13.160.144,56111,AS4788,204.95.99.31,105,Unknown,MY,7,Ipoh,4.5841,101.0829,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-77.234.44.43-58689-80-6,SinkHoleMessage,1.31E+17,14.192.214.246,3730,AS9534,204.95.99.109,258,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-10.42.0.1-15401-53-17,SinkHoleMessage,1.31E+17,118.101.201.139,57729,AS4788,204.95.99.86,4442,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
151.101.1.140-10.42.0.211-443-43649-6,SinkHoleMessage,1.31E+17,118.101.202.110,12418,AS4788,204.95.99.109,1122,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
203.130.53.126-10.42.0.211-80-38717-6,SinkHoleMessage,1.31E+17,115.164.211.66,7542,AS4818,204.95.99.109,1998,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
203.205.158.56-10.42.0.211-80-59413-6,SinkHoleMessage,1.31E+17,183.171.166.42,61778,AS10030,204.95.99.86,2164,Unknown,MY,12,Ampang,3.15,101.7667,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
222.73.28.96-10.42.0.211-80-58362-6,SinkHoleMessage,1.31E+17,118.101.201.189,57345,AS4788,204.95.99.109,88,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,lv0njxq80--TMR--_06C02CCB0njxq80USA0njxq80WIN_7 X64 SP10njxq800.3.3a0njxq80Y0njxq80Program Manager,RECONNAISSANCE
10.42.0.151-52.84.26.74-45336-443-6,SinkHoleMessage,1.31E+17,175.141.46.213,3986,AS4788,204.95.99.109,88,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
203.205.158.61-10.42.0.151-80-58168-6,SinkHoleMessage,1.31E+17,175.142.25.180,49733,AS4788,204.95.99.31,2010,Unknown,MY,3,Kota Bharu,6.1333,102.2386,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-98.139.199.204-54061-443-6,SinkHoleMessage,1.31E+17,175.139.237.147,49965,AS4788,204.95.99.109,88,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-10.42.0.1-52635-53-17,SinkHoleMessage,1.31E+17,203.106.158.194,3097,AS4788,204.95.99.26,2004,Unknown,MY,4,Melaka,2.196,102.2405,0,0,lv|'|'|TXNoYWtzXzU4NDc1NjhB|'|'|IEZAGHAZI|'|'|Ieza Ghazi|'|'|2013-09-23|'|'|MYS|'|'|Win 7 Ultimate SP1 x86|'|'|Yes|'|'|0.5.0E|'|'|..|'|'|U2FsaWggWWFhY29iIC0gUG9uZGFuLndtdiAtIFlvdVR1YmUgLSBHb29nbGUgQ2hyb21l|'|'|[endof],RECONNAISSANCE
10.42.0.42-121.12.98.85-59007-80-6,SinkHoleMessage,1.31E+17,1.9.99.212,8750,AS4788,204.95.99.109,88,Unknown,MY,6,Kuantan,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
203.205.158.66-10.42.0.211-80-53849-6,SinkHoleMessage,1.31E+17,1.9.98.222,4387,AS4788,204.95.99.86,991,Unknown,MY,6,Kuantan,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,DDOS
